date,personal_income,disposable_income,real_disposable_income,personal_consumption,personal_saving,saving_rate,compensation,wages_salaries,private_wages,govt_wages,supplements,proprietors_income,farm_income,nonfarm_income,rental_income,interest_income,dividend_income,transfer_receipts,social_security,medicare,medicaid,unemployment,veterans,social_contributions,personal_taxes,population,dpi_per_capita
1997-02-28,6920.9,6018.1,8579.2,5434.0,359.4,6.0,4594.0,3777.9,3115.7,662.2,816.1,576.5,38.3,538.2,144.1,908.3,325.5,947.1,927.4,204.4,161.4,20.9,22.3,574.6,902.7,271703.0,22150.0
1997-03-31,6960.8,6052.4,8619.0,5454.2,372.0,6.1,4624.1,3804.9,3140.7,664.3,819.1,577.5,36.3,541.2,143.9,912.4,328.2,952.8,933.7,205.5,161.9,21.0,22.6,578.1,908.3,271952.0,22256.0
1997-04-30,6972.8,6062.3,8624.5,5459.3,373.6,6.2,4637.7,3816.5,3150.9,665.6,821.2,572.3,29.2,543.1,144.1,917.5,330.9,949.8,930.9,206.4,159.0,21.0,22.4,579.5,910.5,272213.0,22270.0
1997-05-31,7001.3,6085.8,8661.9,5460.2,394.3,6.5,4659.1,3834.9,3167.6,667.3,824.2,575.2,27.5,547.7,144.5,922.1,333.6,948.6,929.9,207.1,159.2,19.7,22.0,581.8,915.6,272482.0,22335.0
1997-06-30,7035.8,6113.1,8689.7,5494.2,385.8,6.3,4683.1,3855.5,3184.5,670.9,827.7,577.8,27.5,550.3,145.2,926.2,336.3,951.6,932.9,207.7,159.9,20.4,22.2,584.4,922.7,272767.0,22412.0
1997-07-31,7071.7,6140.2,8723.1,5548.8,356.1,5.8,4704.5,3873.4,3200.4,673.0,831.1,586.0,31.8,554.2,146.1,929.6,339.0,953.1,934.4,208.1,161.9,19.7,22.2,586.6,931.5,273074.0,22486.0
1997-08-31,7119.4,6177.3,8768.6,5587.0,353.5,5.7,4743.9,3907.8,3235.0,672.9,836.1,587.3,32.7,554.7,147.3,933.9,341.8,956.2,937.3,208.3,163.7,19.1,21.9,591.2,942.1,273395.0,22595.0
1997-09-30,7158.1,6208.4,8791.5,5601.7,368.8,5.9,4768.1,3927.7,3251.2,676.4,840.4,592.3,32.9,559.4,148.8,939.1,344.5,959.2,939.9,208.4,165.4,20.2,22.4,593.8,949.8,273703.0,22683.0
1997-10-31,7205.1,6247.1,8834.8,5637.7,369.6,5.9,4804.5,3958.9,3278.3,680.6,845.6,597.1,31.9,565.2,150.5,943.1,347.3,960.2,940.6,208.3,167.5,18.8,22.3,597.7,958.0,273989.0,22801.0
1997-11-30,7257.0,6288.0,8892.2,5661.1,385.6,6.1,4852.7,4000.5,3317.1,683.4,852.2,593.5,31.3,562.2,152.2,950.0,350.1,961.9,941.6,208.0,168.2,19.6,22.3,603.4,969.0,274249.0,22928.0
1997-12-31,7300.0,6323.4,8944.3,5692.1,387.9,6.1,4874.8,4017.8,3332.3,685.5,857.0,599.1,30.4,568.8,153.7,957.8,352.9,967.0,945.9,207.5,168.4,19.9,22.7,605.5,976.5,274499.0,23036.0
1998-01-31,7368.9,6382.2,9022.9,5689.9,446.5,7.0,4911.3,4049.8,3362.3,687.5,861.5,612.7,30.6,582.2,155.1,969.8,355.7,971.0,949.0,206.9,167.0,19.0,23.3,606.8,986.7,274732.0,23231.0
1998-02-28,7416.5,6420.1,9081.2,5723.8,448.9,7.0,4943.9,4076.6,3386.6,690.0,867.3,616.0,27.3,588.8,156.8,978.1,358.0,974.2,951.3,206.4,167.0,19.3,23.2,610.5,996.4,274943.0,23351.0
1998-03-31,7464.0,6458.7,9134.4,5750.3,459.6,7.1,4970.8,4098.3,3406.3,692.0,872.6,623.4,25.8,597.6,158.6,986.2,359.7,978.8,955.2,205.9,167.7,19.9,23.6,613.4,1005.3,275175.0,23471.0
1998-04-30,7501.7,6487.7,9164.1,5788.1,446.5,6.9,4996.5,4118.9,3424.6,694.3,877.6,624.9,26.6,598.3,160.7,995.2,360.9,979.7,955.3,205.6,169.5,19.3,23.6,616.2,1014.0,275434.0,23554.0
1998-05-31,7547.0,6523.5,9202.0,5837.9,431.5,6.6,5033.8,4150.6,3452.5,698.1,883.2,627.9,27.0,601.0,162.6,1001.1,361.5,980.4,955.3,205.3,170.1,18.9,22.9,620.3,1023.5,275700.0,23662.0
1998-06-30,7584.4,6554.9,9254.2,5871.7,428.5,6.5,5054.6,4167.0,3467.1,699.8,887.7,637.7,27.4,610.3,164.5,1005.3,361.7,983.1,957.3,205.1,170.3,19.7,23.1,622.5,1029.5,275976.0,23752.0
1998-07-31,7616.9,6582.3,9270.0,5890.0,435.2,6.6,5079.6,4187.2,3484.1,703.1,892.4,644.3,26.2,618.1,166.3,1008.7,361.3,982.1,955.6,205.0,167.4,20.2,23.2,625.4,1034.6,276266.0,23826.0
1998-08-31,7656.2,6612.2,9299.3,5925.0,430.1,6.5,5122.8,4224.8,3519.1,705.7,898.0,643.8,26.8,617.0,168.0,1007.9,360.4,983.8,956.7,205.0,167.7,20.7,23.1,630.5,1044.0,276566.0,23908.0
1998-09-30,7678.1,6627.0,9325.5,5965.6,404.6,6.1,5142.2,4240.2,3532.3,707.9,901.9,648.1,28.0,620.2,169.8,1003.9,359.0,987.7,959.9,205.1,169.3,19.9,23.2,632.6,1051.0,276859.0,23936.0
1998-10-31,7708.8,6650.0,9337.5,5998.8,392.4,5.9,5168.4,4262.1,3552.1,710.0,906.3,660.5,31.1,629.4,172.1,996.0,357.0,990.3,961.9,205.2,173.5,18.7,23.0,635.5,1058.8,277140.0,23995.0
1998-11-30,7745.7,6676.8,9374.6,6015.4,403.3,6.0,5204.7,4293.5,3580.9,712.6,911.2,667.4,32.5,634.9,173.5,990.3,354.5,995.3,966.4,205.4,175.5,20.5,23.4,639.9,1069.0,277402.0,24069.0
1998-12-31,7771.8,6695.6,9391.7,6070.5,367.8,5.5,5225.1,4310.4,3595.7,714.7,914.7,676.4,33.6,642.8,174.6,986.0,351.5,1000.6,971.1,205.8,177.3,20.2,23.7,642.2,1076.2,277658.0,24115.0
1999-01-31,7813.1,6742.4,9444.1,6073.9,413.8,6.1,5260.3,4342.2,3626.7,715.5,918.1,680.5,34.9,645.6,175.0,984.5,347.9,1011.9,981.2,206.2,180.6,20.6,24.0,647.1,1070.7,277891.0,24263.0
1999-02-28,7840.9,6761.5,9476.2,6099.2,406.5,6.0,5296.0,4373.1,3654.6,718.5,922.9,681.5,34.5,647.0,176.0,980.9,345.2,1012.7,981.6,206.6,181.2,20.4,23.8,651.4,1079.5,278095.0,24313.0
1999-03-31,7855.9,6772.2,9484.1,6133.0,381.4,5.6,5304.6,4378.5,3658.3,720.3,926.0,685.3,33.0,652.2,177.3,978.4,343.3,1019.0,987.4,207.0,181.7,21.4,24.7,652.0,1083.7,278324.0,24332.0
1999-04-30,7871.1,6782.6,9453.0,6199.5,319.0,4.7,5324.2,4394.2,3669.4,724.8,930.1,688.3,29.4,658.9,178.8,977.1,342.2,1014.2,981.9,207.5,178.1,19.8,24.1,653.8,1088.5,278584.0,24347.0
1999-05-31,7894.2,6798.7,9469.3,6232.1,300.1,4.4,5347.7,4412.9,3686.6,726.3,934.8,685.3,28.1,657.2,179.8,978.0,342.0,1017.7,984.8,207.9,178.7,21.5,23.9,656.3,1095.5,278859.0,24380.0
1999-06-30,7925.1,6823.7,9501.3,6260.3,295.0,4.3,5359.8,4420.9,3690.8,730.0,938.9,697.0,27.4,669.6,180.1,981.1,342.6,1021.7,988.2,208.4,180.5,21.3,24.3,657.1,1101.5,279148.0,24445.0
1999-07-31,7965.8,6854.6,9519.0,6287.6,299.1,4.4,5393.6,4449.1,3714.3,734.8,944.5,697.4,27.6,669.8,179.7,986.4,344.2,1024.7,990.6,208.9,184.5,19.4,24.0,660.1,1111.3,279448.0,24529.0
1999-08-31,8016.9,6895.9,9559.1,6331.9,294.8,4.3,5425.9,4475.5,3736.9,738.6,950.4,705.1,26.6,678.4,179.4,990.7,346.6,1032.5,997.7,209.4,186.9,21.3,24.3,663.4,1121.0,279752.0,24650.0
1999-09-30,8041.2,6911.6,9546.7,6386.5,254.4,3.7,5452.4,4496.4,3754.1,742.3,956.0,696.0,23.4,672.6,179.0,994.0,349.8,1035.5,1000.0,209.9,188.7,20.3,24.0,665.6,1129.5,280053.0,24680.0
1999-10-31,8102.4,6961.1,9598.7,6411.4,275.5,4.0,5499.1,4535.5,3788.5,747.0,963.6,705.8,23.8,682.0,178.4,996.2,354.0,1039.2,1003.1,210.5,190.4,19.9,23.9,670.3,1141.3,280337.0,24831.0
1999-11-30,8165.3,7012.5,9660.9,6448.7,287.3,4.1,5548.0,4576.7,3825.4,751.3,971.3,715.1,23.5,691.6,179.0,1000.0,358.9,1039.5,1002.4,211.0,191.3,20.5,24.1,675.3,1152.8,280594.0,24992.0
1999-12-31,8251.2,7083.4,9735.9,6541.0,262.9,3.7,5620.6,4640.0,3884.2,755.9,980.6,718.8,24.1,694.8,179.2,1005.4,364.8,1045.5,1007.4,211.6,192.1,19.6,24.3,683.1,1167.8,280846.0,25221.0
2000-01-31,8348.0,7149.3,9799.9,6542.9,324.2,4.5,5715.4,4724.5,3963.5,761.0,990.9,709.9,24.9,684.9,179.6,1012.3,371.4,1052.4,1013.1,212.2,189.0,20.9,25.0,693.0,1198.6,281083.0,25435.0
2000-02-29,8408.8,7199.7,9837.9,6625.3,289.4,4.0,5754.4,4756.4,3991.8,764.5,998.1,716.3,26.5,689.8,179.9,1020.8,377.1,1056.9,1017.1,212.9,189.9,21.2,25.1,696.6,1209.1,281299.0,25594.0
2000-03-31,8468.3,7249.8,9864.0,6686.5,276.5,3.8,5777.7,4773.6,4003.5,770.1,1004.1,735.5,28.6,707.0,180.0,1030.7,381.9,1060.9,1020.5,213.8,191.7,19.6,25.2,698.4,1218.5,281531.0,25751.0
2000-04-30,8506.8,7280.3,9913.7,6679.1,311.7,4.3,5787.5,4779.1,4004.7,774.3,1008.5,740.7,32.1,708.6,179.9,1042.2,385.8,1069.4,1028.5,214.8,195.8,20.3,24.9,698.7,1226.5,281763.0,25838.0
2000-05-31,8544.5,7316.5,9954.5,6709.7,314.7,4.3,5772.2,4760.8,3979.3,781.6,1011.4,750.9,33.3,717.6,180.1,1053.4,388.8,1094.8,1053.3,216.1,198.3,20.4,25.0,695.8,1228.0,281996.0,25945.0
2000-06-30,8597.8,7361.9,9982.3,6746.9,318.9,4.3,5815.5,4797.3,4017.5,779.8,1018.2,760.4,32.8,727.6,180.6,1064.3,390.9,1087.0,1044.9,217.4,200.7,19.2,24.9,700.8,1236.0,282247.0,26083.0
2000-07-31,8665.3,7419.9,10035.9,6768.5,347.9,4.7,5885.2,4857.3,4075.3,782.0,1027.9,749.9,30.7,719.2,181.2,1074.8,392.2,1091.4,1048.7,219.0,203.7,20.8,24.9,709.4,1245.5,282504.0,26265.0
2000-08-31,8712.2,7465.6,10098.3,6802.8,354.7,4.8,5899.1,4866.8,4083.1,783.7,1032.4,764.1,30.8,733.3,182.6,1085.9,392.5,1098.7,1055.4,220.6,205.1,20.4,25.1,710.8,1246.6,282769.0,26402.0
2000-09-30,8757.7,7506.6,10110.3,6888.6,306.4,4.1,5927.5,4889.8,4104.0,785.8,1037.7,766.9,32.6,734.3,184.7,1097.4,391.8,1103.9,1060.0,222.5,205.5,20.5,24.7,714.5,1251.1,283033.0,26522.0
2000-10-31,8792.1,7538.4,10139.2,6893.8,327.0,4.3,5942.1,4899.5,4111.0,788.5,1042.5,773.5,31.7,741.8,187.5,1109.4,390.0,1106.2,1061.4,224.5,203.6,21.8,25.2,716.6,1253.8,283285.0,26611.0
2000-11-30,8809.9,7552.2,10143.5,6909.8,323.2,4.3,5943.7,4898.0,4106.7,791.3,1045.8,783.2,33.6,749.6,190.8,1117.7,388.0,1103.6,1058.4,226.7,204.3,21.0,24.7,717.2,1257.7,283523.0,26637.0
2000-12-31,8844.0,7579.4,10164.3,6952.2,307.2,4.1,5945.3,4896.3,4101.5,794.8,1048.9,791.4,36.6,754.8,194.7,1122.3,385.9,1122.6,1077.0,229.0,206.5,22.7,25.4,718.1,1264.6,283748.0,26712.0
2001-01-31,8940.9,7651.7,10211.7,6987.4,344.7,4.5,6022.6,4956.7,4158.8,797.9,1065.9,801.8,35.2,766.6,195.6,1119.2,381.8,1147.9,1100.6,231.5,210.8,27.3,26.1,728.2,1289.2,283960.0,26946.0
2001-02-28,8975.8,7672.4,10223.4,7001.8,350.7,4.6,6055.4,4984.4,4182.4,802.0,1071.0,808.3,34.2,774.1,197.0,1117.2,376.2,1154.7,1106.8,233.9,214.6,25.4,26.1,733.0,1303.4,284166.0,27000.0
2001-03-31,9009.4,7696.3,10254.4,6996.7,380.1,4.9,6072.4,4997.3,4191.8,805.4,1075.1,819.8,33.3,786.4,198.8,1116.2,373.8,1164.3,1116.0,236.2,219.5,23.7,26.0,735.8,1313.1,284380.0,27064.0
2001-04-30,9008.9,7693.8,10233.1,7004.2,369.3,4.8,6048.8,4972.0,4162.7,809.3,1076.9,819.0,32.7,786.3,201.1,1116.2,375.5,1181.8,1133.3,238.3,229.0,27.3,26.4,733.5,1315.1,284602.0,27034.0
2001-05-31,9011.1,7700.2,10214.7,7052.8,327.9,4.3,6037.4,4958.0,4145.0,813.0,1079.4,827.5,32.4,795.1,202.8,1114.4,373.0,1188.7,1140.4,240.4,231.6,29.1,26.4,732.8,1310.9,284834.0,27034.0
2001-06-30,9017.1,7716.5,10218.1,7069.7,327.7,4.2,6036.5,4954.2,4134.6,819.7,1082.3,836.7,32.4,804.2,203.9,1110.8,370.6,1191.7,1143.6,242.3,229.7,28.8,26.2,733.0,1300.6,285076.0,27068.0
2001-07-31,9014.6,7829.0,10370.7,7082.3,426.4,5.4,6028.8,4943.1,4118.6,824.6,1085.7,845.1,32.6,812.5,204.5,1105.5,370.2,1193.0,1145.3,244.2,215.3,33.1,26.6,732.5,1185.6,285324.0,27439.0
2001-08-31,9001.4,7958.2,10543.1,7121.7,517.4,6.5,6022.9,4934.5,4105.5,829.0,1088.4,853.8,32.6,821.2,204.9,1093.1,372.3,1186.4,1139.4,245.9,216.3,30.6,26.5,732.1,1043.2,285584.0,27866.0
2001-09-30,8975.3,7863.3,10452.8,7007.0,539.5,6.9,6022.0,4930.2,4097.0,833.2,1091.8,837.7,32.3,805.4,205.0,1073.7,372.4,1197.1,1150.9,247.5,220.6,35.7,26.2,732.5,1112.1,285842.0,27509.0
2001-10-31,8987.3,7751.2,10267.7,7212.9,225.2,2.9,6026.2,4930.2,4092.0,838.2,1095.9,842.7,31.5,811.2,204.3,1047.2,374.2,1226.0,1180.7,249.0,241.3,39.2,28.5,733.3,1236.1,286086.0,27094.0
2001-11-30,8985.1,7755.0,10279.7,7182.3,262.3,3.4,6038.8,4938.8,4094.9,843.9,1100.0,840.5,29.7,810.8,204.9,1026.2,375.5,1234.3,1190.2,250.3,248.2,40.2,27.0,735.0,1230.1,286315.0,27086.0
2001-12-31,8990.7,7761.5,10298.9,7166.7,286.6,3.7,6048.4,4944.2,4096.4,847.8,1104.2,839.6,26.4,813.2,206.0,1010.6,377.4,1245.2,1202.8,251.5,250.1,42.6,27.3,736.6,1229.2,286533.0,27087.0
2002-01-31,9015.6,7931.2,10514.7,7184.6,441.6,5.6,6049.0,4938.3,4086.8,851.6,1110.6,861.7,21.8,839.9,206.6,1000.3,379.9,1259.7,1219.0,252.8,247.2,40.8,28.5,741.6,1084.4,286739.0,27660.0
2002-02-28,9031.9,7957.1,10531.6,7225.2,429.0,5.4,6053.6,4939.5,4084.7,854.8,1114.1,860.4,17.6,842.8,207.3,994.5,397.3,1261.1,1222.1,254.1,244.3,41.8,28.5,742.3,1074.7,286935.0,27732.0
2002-03-31,9050.7,7984.4,10539.0,7243.4,440.3,5.5,6079.7,4959.8,4100.7,859.1,1119.9,857.2,14.5,842.6,208.0,993.0,399.0,1259.3,1221.8,255.4,243.1,45.9,28.8,745.5,1066.3,287131.0,27808.0
2002-04-30,9099.9,8044.6,10574.2,7312.5,431.9,5.4,6102.8,4977.2,4114.4,862.8,1125.6,860.6,12.7,847.9,208.8,995.9,401.0,1279.1,1242.8,256.7,242.8,59.0,29.2,748.4,1055.3,287343.0,27996.0
2002-05-31,9131.0,8082.0,10616.5,7288.9,495.0,6.1,6125.6,4995.2,4126.6,868.6,1130.4,863.8,12.9,850.9,209.0,997.3,402.3,1284.0,1248.8,257.9,243.6,62.8,29.1,751.0,1049.0,287571.0,28104.0
2002-06-30,9164.8,8116.2,10648.2,7322.5,497.4,6.1,6159.0,5022.6,4149.5,873.1,1136.5,868.9,15.1,853.7,208.7,997.2,402.5,1283.7,1249.6,259.2,245.1,59.7,29.5,755.1,1048.6,287808.0,28200.0
2002-07-31,9157.5,8113.3,10621.0,7387.3,431.2,5.3,6139.8,5000.6,4124.5,876.0,1139.2,875.1,19.1,856.1,207.9,995.5,404.5,1287.2,1254.1,260.4,247.9,57.9,29.8,752.5,1044.2,288051.0,28166.0
2002-08-31,9175.3,8130.8,10623.0,7412.6,424.4,5.2,6158.1,5012.7,4131.9,880.9,1145.4,872.2,22.1,850.1,207.5,996.8,403.6,1291.4,1259.2,261.6,251.2,56.4,29.8,754.3,1044.5,288303.0,28202.0
2002-09-30,9197.1,8153.5,10633.6,7391.5,469.0,5.8,6172.8,5023.1,4140.6,882.4,1149.7,871.7,24.4,847.3,207.6,1001.1,402.4,1297.8,1266.3,262.9,254.1,56.5,30.1,756.2,1043.6,288554.0,28256.0
2002-10-31,9229.6,8190.0,10661.8,7435.2,459.5,5.6,6186.5,5024.2,4138.9,885.4,1162.3,879.3,26.3,853.0,208.0,1008.5,403.2,1300.5,1269.8,264.1,258.4,55.4,30.3,756.5,1039.5,288794.0,28359.0
2002-11-30,9258.8,8220.6,10690.9,7463.8,462.2,5.6,6195.3,5029.0,4140.5,888.5,1166.4,884.0,27.9,856.1,209.6,1014.5,408.3,1304.3,1274.2,265.2,260.7,52.0,30.5,757.2,1038.3,289012.0,28444.0
2002-12-31,9288.3,8250.8,10719.9,7519.9,437.7,5.3,6199.2,5028.0,4136.7,891.3,1171.2,886.7,29.3,857.5,212.2,1019.3,413.9,1314.4,1284.6,266.4,261.7,53.7,30.5,757.4,1037.5,289214.0,28528.0
2003-01-31,9290.1,8268.0,10710.4,7541.3,435.8,5.3,6193.0,5012.4,4116.6,895.8,1180.6,881.3,28.8,852.5,216.1,1022.7,417.9,1320.2,1290.3,267.6,261.8,51.1,30.9,761.1,1022.1,289412.0,28568.0
2003-02-28,9296.2,8274.7,10674.0,7548.6,433.3,5.2,6206.5,5021.3,4120.0,901.3,1185.3,872.4,29.4,843.0,219.0,1022.9,415.0,1322.9,1293.2,268.9,260.6,51.1,31.0,762.5,1021.5,289606.0,28572.0
2003-03-31,9333.8,8313.4,10696.5,7611.5,408.0,4.9,6240.0,5047.3,4140.9,906.5,1192.7,875.2,31.4,843.8,221.0,1019.9,414.4,1329.7,1300.4,270.3,259.6,53.1,31.5,766.3,1020.4,289809.0,28686.0
2003-04-30,9356.4,8342.9,10752.7,7634.5,413.0,5.0,6264.7,5065.7,4156.2,909.4,1199.0,881.6,35.1,846.5,222.3,1013.5,410.3,1332.9,1304.2,271.8,258.4,54.8,31.3,768.9,1013.5,290024.0,28766.0
2003-05-31,9414.4,8394.8,10832.0,7650.3,448.2,5.3,6314.7,5108.4,4197.3,911.1,1206.3,894.8,37.7,857.1,223.3,1009.4,406.3,1341.0,1313.0,273.4,258.9,54.8,31.8,775.0,1019.6,290250.0,28923.0
2003-06-30,9455.3,8426.0,10860.6,7699.6,429.3,5.1,6342.5,5130.0,4214.7,915.3,1212.5,900.8,39.2,861.6,224.0,1007.3,410.6,1347.9,1320.6,275.1,263.1,56.1,32.0,777.8,1029.3,290484.0,29007.0
2003-07-31,9491.6,8552.3,10991.1,7757.0,500.5,5.9,6361.1,5142.3,4224.1,918.2,1218.8,902.3,39.8,862.5,224.9,1007.5,420.9,1354.9,1328.5,277.0,270.7,54.7,32.1,779.9,939.4,290726.0,29417.0
2003-08-31,9538.8,8640.1,11066.7,7852.1,491.9,5.7,6394.2,5169.5,4252.1,917.5,1224.7,904.6,39.9,864.7,227.0,1005.2,429.5,1362.1,1336.6,278.9,272.7,53.6,31.9,783.8,898.6,290974.0,29694.0
2003-09-30,9582.5,8568.6,10940.8,7853.7,417.4,4.9,6425.8,5194.3,4276.8,917.5,1231.5,908.9,39.5,869.3,230.7,1000.5,438.3,1366.0,1341.5,281.0,271.5,54.4,32.6,787.6,1014.0,291222.0,29423.0
2003-10-31,9620.4,8602.1,10982.3,7867.4,431.4,5.0,6471.3,5233.0,4311.0,922.0,1238.3,908.8,38.6,870.3,235.7,993.4,445.3,1358.7,1335.4,283.2,264.8,52.8,32.1,792.8,1018.3,291463.0,29514.0
2003-11-30,9688.2,8664.9,11048.4,7922.6,437.4,5.0,6515.9,5271.0,4346.9,924.1,1244.9,914.0,40.6,873.4,239.5,982.4,476.2,1358.4,1336.4,285.5,264.0,50.5,32.4,798.2,1023.3,291677.0,29707.0
2003-12-31,9713.2,8690.8,11057.2,7950.4,432.7,5.0,6513.5,5264.0,4335.3,928.7,1249.5,925.4,45.5,880.0,241.8,967.7,489.7,1372.4,1351.9,287.9,268.3,51.1,32.2,797.3,1022.4,291868.0,29777.0
2004-01-31,9731.8,8719.7,11051.2,8007.1,404.1,4.6,6526.5,5264.9,4332.3,932.6,1261.7,933.6,52.7,880.9,242.4,949.3,502.3,1385.5,1366.7,290.5,277.2,46.2,32.8,807.7,1012.2,292046.0,29857.0
2004-02-29,9765.4,8753.9,11071.0,8040.4,405.1,4.6,6533.5,5267.5,4331.3,936.2,1266.1,945.7,57.3,888.4,243.1,935.9,515.9,1399.7,1382.3,293.0,283.9,42.0,33.5,808.4,1011.5,292230.0,29955.0
2004-03-31,9815.8,8802.8,11115.6,8098.8,397.3,4.5,6563.8,5291.1,4350.1,941.0,1272.8,960.4,58.9,901.5,243.5,927.7,525.7,1406.2,1389.8,295.5,289.2,38.5,33.5,811.5,1013.1,292434.0,30102.0
2004-04-30,9865.8,8849.0,11153.3,8107.2,430.7,4.9,6610.4,5331.2,4385.5,945.7,1279.2,958.3,57.3,901.1,243.7,924.6,533.3,1411.9,1396.2,297.9,293.0,36.3,33.7,816.5,1016.7,292651.0,30237.0
2004-05-31,9950.0,8922.0,11208.9,8176.5,432.0,4.8,6684.2,5395.4,4447.1,948.3,1288.7,964.0,55.4,908.6,243.6,923.6,544.1,1416.5,1401.2,300.4,293.9,35.8,33.7,825.8,1028.1,292872.0,30464.0
2004-06-30,9988.4,8952.9,11215.8,8157.6,479.7,5.4,6710.8,5415.6,4464.7,950.8,1295.2,966.8,53.1,913.7,243.0,924.6,552.3,1419.5,1404.3,303.0,292.3,35.5,33.8,828.6,1035.5,293103.0,30545.0
2004-07-31,10033.0,8981.0,11240.5,8236.9,426.2,4.7,6769.7,5465.3,4512.0,953.3,1304.4,966.5,50.5,916.0,242.3,927.7,549.4,1412.9,1397.5,305.8,289.0,35.0,33.8,835.4,1052.0,293350.0,30615.0
2004-08-31,10078.2,9012.9,11274.6,8271.6,420.9,4.7,6809.3,5498.1,4541.4,956.7,1311.2,964.1,46.2,917.9,241.7,932.8,539.1,1431.3,1415.6,308.5,287.7,34.9,34.9,840.0,1065.3,293603.0,30698.0
2004-09-30,10110.5,9034.6,11279.6,8341.5,369.8,4.1,6832.1,5514.9,4555.1,959.8,1317.2,962.0,44.5,917.5,241.4,939.9,544.7,1432.5,1416.2,311.5,288.1,34.2,34.4,842.1,1075.9,293857.0,30745.0
2004-10-31,10159.3,9075.8,11282.5,8397.1,352.5,3.9,6855.5,5532.5,4568.5,964.0,1323.0,971.5,51.1,920.4,244.8,949.1,545.5,1437.5,1420.4,313.3,291.8,33.3,34.6,844.5,1083.6,294104.0,30859.0
2004-11-30,10171.5,9081.3,11246.1,8444.5,306.4,3.4,6854.9,5527.5,4558.9,968.6,1327.4,976.8,51.5,925.3,243.4,961.1,535.8,1443.2,1424.9,315.3,295.4,32.9,34.9,843.8,1090.2,294337.0,30853.0
2004-12-31,10520.8,9419.8,11659.0,8504.4,580.1,6.2,6883.1,5548.3,4577.1,971.1,1334.8,985.0,50.2,934.8,240.5,975.9,824.4,1458.3,1438.4,317.7,296.3,32.5,35.1,846.5,1101.0,294561.0,31979.0
2005-01-31,10247.0,9082.2,11226.5,8497.7,247.1,2.7,6908.8,5562.5,4587.3,975.1,1346.3,956.7,48.4,908.3,235.3,993.6,533.3,1475.9,1453.8,320.8,298.5,32.7,35.9,856.6,1164.8,294768.0,30811.0
2005-02-28,10282.7,9109.5,11229.0,8559.1,210.6,2.3,6929.1,5577.5,4599.8,977.7,1351.6,955.4,47.1,908.4,233.0,1012.0,520.2,1491.5,1467.7,323.2,300.5,31.9,35.9,858.5,1173.3,294955.0,30884.0
2005-03-31,10347.9,9169.2,11268.8,8598.4,230.2,2.5,6940.9,5583.9,4603.2,980.6,1357.0,959.2,47.4,911.8,232.7,1031.4,545.9,1496.9,1471.7,325.6,305.1,31.6,36.0,859.2,1178.7,295149.0,31066.0
2005-04-30,10412.1,9223.7,11304.2,8678.4,195.4,2.1,6979.2,5616.7,4633.1,983.5,1362.5,955.1,49.8,905.3,233.7,1051.6,545.7,1510.4,1484.3,327.1,311.9,30.9,35.8,863.5,1188.4,295359.0,31229.0
2005-05-31,10464.1,9268.6,11352.7,8671.6,243.6,2.6,7002.5,5635.1,4648.3,986.8,1367.4,961.9,51.2,910.7,232.3,1067.6,552.8,1512.9,1486.2,329.1,311.5,30.9,36.4,865.9,1195.5,295582.0,31357.0
2005-06-30,10498.0,9293.1,11375.5,8753.4,181.9,2.0,7035.0,5661.8,4673.7,988.0,1373.3,974.8,51.9,922.9,227.5,1079.6,535.8,1514.6,1487.4,331.2,309.0,30.9,36.6,869.4,1204.9,295824.0,31414.0
2005-07-31,10558.3,9342.1,11387.1,8853.8,128.9,1.4,7096.4,5716.1,4723.6,992.5,1380.3,982.7,52.2,930.6,219.8,1087.5,539.0,1509.5,1482.1,333.1,302.1,30.9,36.4,876.7,1216.2,296077.0,31553.0
2005-08-31,10619.6,9394.8,11405.3,8850.1,183.6,2.0,7118.8,5734.7,4739.6,995.0,1384.1,985.7,47.5,938.2,213.4,1099.7,546.3,1534.8,1507.4,335.1,299.1,30.9,36.7,879.1,1224.7,296338.0,31703.0
2005-09-30,10687.7,9452.2,11365.2,8900.4,189.1,2.0,7152.7,5764.0,4765.0,999.0,1388.7,995.7,48.9,946.8,207.5,1116.2,557.9,1540.5,1513.4,337.1,299.2,32.8,36.6,882.8,1235.5,296606.0,31868.0
2005-10-31,10767.3,9520.0,11428.7,8938.5,216.2,2.3,7187.7,5795.2,4793.7,1001.5,1392.4,999.9,45.8,954.0,208.5,1137.1,584.9,1536.5,1509.9,339.1,306.7,33.5,36.7,887.3,1247.2,296857.0,32069.0
2005-11-30,10815.4,9559.6,11500.1,8946.2,246.3,2.6,7208.7,5813.5,4807.6,1006.0,1395.2,1008.4,43.6,964.8,205.7,1148.7,593.3,1539.8,1514.1,341.0,306.7,32.2,36.7,889.2,1255.8,297089.0,32178.0
2005-12-31,10853.1,9588.8,11535.2,8981.1,237.2,2.5,7233.4,5835.6,4825.6,1010.0,1397.8,1014.2,41.2,973.0,203.8,1151.1,605.1,1537.4,1512.9,343.0,302.8,32.0,37.0,891.9,1264.3,297311.0,32252.0
2006-01-31,11038.6,9732.7,11651.8,9071.6,290.9,3.0,7334.4,5929.4,4918.7,1010.7,1405.0,1046.6,37.7,1008.9,198.9,1144.2,630.2,1591.5,1568.8,387.5,294.9,30.8,38.3,907.3,1305.9,297526.0,32712.0
